timestamp,cpu_pct,memory_pct,latency_ms,error_rate_pct,anomaly_score,is_anomaly_pred,is_anomaly_true
2026-05-25 00:52:00,27.292311998776164,43.82725720402784,23.203512514717783,0.046060600174283595,0.14992600678455392,0,0
2026-05-25 00:53:00,32.446705155363475,46.08365390959111,48.52699413897085,0.5676691739461455,0.08641136684006101,0,0
2026-05-25 00:54:00,34.1239980899838,50.16632985770363,47.01274414667591,0.9972236877544537,0.13901912829651397,0,0
2026-05-25 00:55:00,33.725120476464795,51.56827866447737,59.684256195445904,0.8230030935572757,0.17732922702626241,0,0
2026-05-25 00:56:00,26.643129907109447,51.744510729909194,26.008092760576613,0.6858296804294461,0.08101442338571885,0,0
2026-05-25 00:57:00,28.76315049659514,49.19509869177943,30.210227858493745,1.5210348264639402,0.1640559548176641,0,0
2026-05-25 00:58:00,31.325053725614257,48.65218757743438,17.187911809923058,0.6476399703104342,0.08881687958994322,0,0
2026-05-25 00:59:00,33.90218050848944,47.367580847603556,28.30423832516166,0.11175042975349986,0.06318187912165885,0,0
2026-05-25 01:00:00,28.08330304861884,47.93508322849991,49.33472549700757,0.5785639594954705,0.044120754333521695,0,0
2026-05-25 01:01:00,29.25736409334473,43.9564428510144,27.47844415267736,0.5880949112513462,0.046438124275124615,0,0
2026-05-25 01:02:00,25.574660103975887,43.165403349733076,42.78518586744189,0.16657564152421817,0.12370752120208017,0,0
2026-05-25 01:03:00,25.215173503677317,45.61987662776715,30.685761665152825,0.5989583336710378,0.08234546970177714,0,0
2026-05-25 01:04:00,33.25010328957679,45.129446132425215,37.69859445086847,0.19626385618984638,0.0790053574133559,0,0
2026-05-25 01:05:00,35.424960114283294,44.290315852018175,20.924556974274665,0.2978190036549886,0.09409458149080385,0,0
2026-05-25 01:06:00,29.711959513678664,47.74916234237014,34.26360732106551,0.15686043212245776,0.05758518217204145,0,0
2026-05-25 01:07:00,34.014131591568095,48.53591562571153,10.009609800914298,0.21633564486982637,0.12923418419479926,0,0
2026-05-25 01:08:00,31.446544100190536,45.94522065887554,30.73006639508887,0.5729182351076919,0.0441481548071887,0,0
2026-05-25 01:09:00,27.419520981579502,50.12259024316578,17.249975143398828,0.7926497182581691,0.10837348039562245,0,0
2026-05-25 01:10:00,31.445582422033656,42.274932657599486,53.64551169688316,0.7574417980381861,0.236085427964973,0,0
2026-05-25 01:11:00,36.15214626586388,45.12902162216085,45.19393701956694,0.9099626263176172,0.13982678116856506,0,0
2026-05-25 01:12:00,29.856695843560193,43.56953303819159,39.91165525072074,0.6621701050074341,0.11030051480131364,0,0
2026-05-25 01:13:00,36.258574623256024,40.13039014878082,60.84943235917629,0.23363725089154824,0.33332343650708296,0,0
2026-05-25 01:14:00,19.52101958364102,45.491957942471906,22.656196522593106,0.9198319322155943,0.23342983089142344,0,0
2026-05-25 01:15:00,33.287610017500896,45.38475747485015,66.6160326573499,0.1787587699209675,0.19420201217385713,0,0
2026-05-25 01:16:00,30.348188272952687,50.30034922972639,48.08049693231188,0.04966430874375993,0.187039908067273,0,0
2026-05-25 01:17:00,28.80397059813653,47.66243505366434,30.125677618331686,0.017899964288377646,0.13583706047294208,0,0
2026-05-25 01:18:00,30.36704310614201,42.70743952701238,52.15646060794004,1.0400280295696551,0.20706641503116308,0,0
2026-05-25 01:19:00,22.04972434159643,51.35227769900256,21.27393458693031,0.9713942570700378,0.2003407906836946,0,0
2026-05-25 01:20:00,29.121312448649952,49.46310108657605,23.812111442749277,0.7436526185224974,0.04210354998288135,0,0
2026-05-25 01:21:00,31.428450286046985,47.556293110405846,25.960187402495677,1.0359649326058986,0.07771263650848503,0,0
2026-05-25 01:22:00,35.911576178966065,45.1405477034505,26.80018838476532,0.06035860879400595,0.11195273771886993,0,0
2026-05-25 01:23:00,27.92691912690541,42.951682289829556,21.7014036523791,0.6742975599304902,0.07033370342681466,0,0
2026-05-25 01:24:00,26.76602558842725,44.723379671786844,54.0134574113793,0.4374127858084179,0.08569699101744965,0,0
2026-05-25 01:25:00,27.992971825661854,49.11624585911256,29.858162106110793,0.923441051942457,0.06751434370742648,0,0
2026-05-25 01:26:00,33.6616084708083,51.51375891780383,38.130023391743315,0.4423878837239012,0.07810105734919326,0,0
2026-05-25 01:27:00,31.315004438638738,50.49973058481656,26.360309568391585,0.3075285557949594,0.040022121925664456,0,0
2026-05-25 01:28:00,27.880959184931847,44.41345173464118,15.986724830892175,0.770454259280495,0.07168938930425017,0,0
2026-05-25 01:29:00,32.05306973245342,42.53114770013297,36.893041032520244,0.9380845835956164,0.10624613765756219,0,0
2026-05-25 01:30:00,30.388310197392162,46.32265874073361,15.411253816310868,0.16582740257659917,0.06654023274708787,0,0
2026-05-25 01:31:00,33.874579962131556,40.604681903311445,32.21867913005873,0.46946216432381194,0.1836186066750839,0,0
2026-05-25 01:32:00,27.19178762449059,46.88950314255435,19.157111118276866,0.029220316820826375,0.14517652951802062,0,0
2026-05-25 01:33:00,28.68935141360893,45.48719224110399,73.32564415040177,0.7490305087464697,0.19173359528573153,0,0
2026-05-25 01:34:00,28.431567387471368,44.54189049439527,47.68157661832422,0.6002298157068645,0.08064754346712943,0,0
2026-05-25 01:35:00,24.145940207471526,41.16589079819962,34.54633672970774,0.804452678127316,0.21426467566655216,0,0
2026-05-25 01:36:00,31.184481108258304,47.50080031970915,54.89831583362948,0.6310334045433628,0.10670432000571994,0,0
2026-05-25 01:37:00,31.044221088719556,44.371897481014265,23.60535537631492,0.4747808588771836,0.06989625641802877,0,0
2026-05-25 01:38:00,30.020453826569845,42.47024949286913,41.15690655132256,0.3245752849617627,0.10098439996679398,0,0
2026-05-25 01:39:00,29.061651466499413,37.373213360155056,35.8708207846965,0.6091738800255406,0.19759131535376173,0,0
2026-05-25 01:40:00,24.338517031798343,45.91745528484809,36.804055118203124,1.1848505538270924,0.24483522500386035,0,0
2026-05-25 01:41:00,28.317418708938565,51.32675479000923,55.088522977465395,0.043027291059043016,0.20740094438176548,0,0
2026-05-25 01:42:00,28.62914193389292,51.003777643643616,44.38922860908926,1.127701804729948,0.16491255397165105,0,0
2026-05-25 01:43:00,26.790890923113523,44.65871123024119,37.169534665023754,0.9729348218420728,0.12251559255102673,0,0
2026-05-25 01:44:00,29.354857153335963,44.233363818914654,17.082337338405956,0.04970482373196916,0.11379391484104229,0,0
2026-05-25 01:45:00,31.616203427258153,47.45632276822507,22.555557364119764,0.06639247563387252,0.09960484512453593,0,0
2026-05-25 01:46:00,37.54474360484212,43.064843682435125,31.529273336613215,0.6751851081931691,0.16499371559723808,0,0
2026-05-25 01:47:00,30.698311251327357,46.9753756994584,34.375666665724474,0.07783798140846448,0.09115906473942448,0,0
2026-05-25 01:48:00,31.030201562891058,48.37824083515407,21.07143875748328,0.5512423210791038,0.08040032093964422,0,0
2026-05-25 01:49:00,29.70221633693533,49.770799671652924,86.89240857033218,0.2585862045965408,0.2350163783116913,0,0
2026-05-25 01:50:00,22.324915138803835,45.79953777056014,60.73727663032266,0.3905792072328167,0.19744696162817643,0,0
2026-05-25 01:51:00,29.893944498203133,45.4989787494691,42.13367609412772,0.6152340095622295,0.06257477285215207,0,0
2026-05-25 01:52:00,30.240920839764104,43.48605223973031,34.0835459546471,0.6133421242472986,0.07411136919664174,0,0
2026-05-25 01:53:00,39.852968449941145,43.64935893788042,30.420490532794258,0.2192211268346873,0.18750893046522887,0,0
2026-05-25 01:54:00,29.23055614087551,45.46056332429542,22.629007839852406,0.22345509154293386,0.043366327161814544,0,0
2026-05-25 01:55:00,31.20618936933445,47.25209652044853,34.157842470859045,0.8479319195468926,0.07185826473362456,0,0
2026-05-25 01:56:00,29.861152921179027,48.900753878699746,36.711902308197196,1.0867211383162223,0.10297149200575773,0,0
2026-05-25 01:57:00,25.32528784952187,43.760463147958966,20.151843434824094,0.3637276393190954,0.11088727503815954,0,0
2026-05-25 01:58:00,34.571291258060086,50.65806570687857,37.85149839815724,0.32970064654506925,0.10149789792703356,0,0
2026-05-25 01:59:00,33.007732130747094,45.376629196872294,31.121421630167003,0.7500715165569418,0.04788386889699425,0,0
2026-05-25 02:00:00,33.16412778817219,46.13589811695469,15.43869432918686,0.17846778484978765,0.05561164432976495,0,0
2026-05-25 02:01:00,26.362450180821043,43.96836496255653,23.472886654824194,0.6115765273738485,0.09044905537530601,0,0
2026-05-25 02:02:00,35.61117724374439,38.947279219181176,28.06596933236587,0.775942985911077,0.24691122150771483,0,0
2026-05-25 02:03:00,24.392595748830878,48.88213618908315,70.46210608249478,0.8401151042088146,0.20199214026043388,0,0
2026-05-25 02:04:00,32.34742837520108,48.450531691277305,41.37270028072519,0.46837635125123245,0.049329609967345034,0,0
2026-05-25 02:05:00,38.76182250323991,45.40601732864536,19.41036831172119,0.11932236509552968,0.14438137424891928,0,0
2026-05-25 02:06:00,26.037854699477247,46.46097215167461,40.2220163363554,0.06086837358826669,0.1418830698047927,0,0
2026-05-25 02:07:00,27.734809081588914,47.8178176531123,17.833494532964536,0.5499434772046065,0.05510873654973392,0,0
2026-05-25 02:08:00,30.398605460350566,41.59236242934037,51.06383014104772,0.740372289883992,0.1894110153463605,0,0
2026-05-25 02:09:00,27.986097383535203,44.70284196796111,27.427609149690678,1.2483552037229906,0.13534075220669184,0,0
2026-05-25 02:10:00,23.79734627573547,48.68279403886548,31.89807057771311,0.25251725981596346,0.08950467319390776,0,0
2026-05-25 02:11:00,30.274251899224108,42.547131730492254,56.2788421505647,0.2512137508453931,0.13519121507777354,0,0
2026-05-25 02:12:00,25.75078514509558,47.200673796499885,19.789165135926982,1.0748360094393736,0.15993916013480558,0,0
2026-05-25 02:13:00,31.894369722540727,42.26025458612978,18.937663671558553,0.6482884692651525,0.10699356716133401,0,0
2026-05-25 02:14:00,26.322303063064787,47.739289947300584,26.220990902048413,1.1338257555939868,0.1366623920538136,0,0
2026-05-25 02:15:00,36.19973762007016,46.24307555310755,50.16670403517371,0.6443640015049181,0.10934326585995835,0,0
2026-05-25 02:16:00,26.86698683065505,41.51460455228347,18.0340487771947,0.07855830935663544,0.16773801438261182,0,0
2026-05-25 02:17:00,28.7117539351773,49.86421806337151,10.666817565058343,0.16656417738890328,0.12831985049607852,0,0
2026-05-25 02:18:00,33.25406886947868,44.17622526960586,27.64753175784504,0.2757561245294645,0.07101649172228719,0,0
2026-05-25 02:19:00,25.07654273426418,43.959242688956856,41.29313733612638,0.8310259173792366,0.1504339297504893,0,0
2026-05-25 02:20:00,30.90983973841652,47.00170759169283,53.522637748722865,1.094298411543504,0.15932999851254503,0,0
2026-05-25 02:21:00,35.22857101712971,49.85591204828614,27.51511404039439,1.4246810706931905,0.23534824383219988,0,0
2026-05-25 02:22:00,23.57006706175509,43.37253454306481,28.09044146696093,0.92155266616162,0.13831165253160027,0,0
2026-05-25 02:23:00,30.73853543412922,46.615039549543916,52.53923867175136,1.081419288767493,0.17003834868356582,0,0
2026-05-25 02:24:00,31.039531176993695,47.72644950099172,15.675567972014406,0.20999183367315766,0.0913556927846979,0,0
2026-05-25 02:25:00,33.12729148710924,48.529316821789436,28.34899812170197,0.07820790837192837,0.09954832740219322,0,0
2026-05-25 02:26:00,25.052197156487672,46.989324665831674,35.736392094691475,0.9250396662087766,0.08288765214031613,0,0
2026-05-25 02:27:00,24.718173547662893,45.36891648275003,39.63400605484671,0.7088403761197003,0.08892768678940699,0,0
2026-05-25 02:28:00,32.08776626246759,43.997229338053835,1307.047256268626,0.5537221871704463,0.5689518453397137,0,1
2026-05-25 02:29:00,31.187938692932743,46.74843164913913,1158.0052923049984,0.6936857403164949,0.5368223343438696,0,1
2026-05-25 02:30:00,31.001971401383507,43.28358296404318,1115.6310028913408,0.6615927412291029,0.6672871963550161,1,1
2026-05-25 02:31:00,31.385792837987903,37.74594854951617,996.3301050124546,1.1419084299267808,0.8349772308743778,1,1
2026-05-25 02:32:00,27.279901113686037,47.829679412473006,39.70207625823801,1.147492792408478,0.5518322779960014,0,0
2026-05-25 02:33:00,30.929014788644015,49.24180452325859,22.355723790882266,0.7721101761701735,0.485262892947362,0,0
2026-05-25 02:34:00,31.172289893194726,39.45120269337448,33.906057598208115,0.922901436281464,0.5076848030017503,0,0
2026-05-25 02:35:00,27.14259432789453,43.520807885870184,39.59682745669202,0.7570312762123879,0.35913973253659437,0,0
2026-05-25 02:36:00,37.46309804457903,48.417462783015594,28.87511985503004,0.26941513398269057,0.3396571750391272,0,0
2026-05-25 02:37:00,31.89533168364715,52.7424864091351,35.4522070233553,0.87828233745657,0.28556342650912314,0,0
2026-05-25 02:38:00,25.234786011189406,46.64238112302622,22.531334253534794,0.19724753442963083,0.24778382171675706,0,0
2026-05-25 02:39:00,32.62621443453532,44.4059911763126,30.48868063847853,1.0269457761479415,0.23749885622064093,0,0
2026-05-25 02:40:00,26.101273319090716,46.05131067668548,42.27037422882956,0.09726146988301754,0.2679386713597176,0,0
2026-05-25 02:41:00,33.14833841496981,50.73462925744455,35.261410689765164,0.6429016433973664,0.22815856462035522,0,0
2026-05-25 02:42:00,34.634382316029615,44.68210746262639,26.190257544685647,0.07742302078692054,0.25839045132859106,0,0
2026-05-25 02:43:00,26.717270726593156,44.23242398004924,36.222720559603566,0.7766944915372134,0.17994758319333948,0,0
2026-05-25 02:44:00,33.85350451697729,45.191769433453906,44.07284866231519,0.48303738703604554,0.13715990542879308,0,0
2026-05-25 02:45:00,31.65112370774599,43.79001417522386,14.58543588287459,0.2973779790816662,0.10259617908058871,0,0
2026-05-25 02:46:00,33.28824063997796,47.028010947984384,52.648072382022804,0.7103498155092394,0.12417232734348227,0,0
2026-05-25 02:47:00,37.58717193061579,51.54403537540868,28.947912794967127,0.2110396115836447,0.10569837604322674,0,0
2026-05-25 02:48:00,29.018447535988518,47.64923781934809,39.25959893946827,0.9405733604066846,0.08441849966432546,0,0
2026-05-25 02:49:00,26.985055342570043,45.932939493621134,53.458132073265666,0.5006628443672037,0.111520077464217,0,0
2026-05-25 02:50:00,26.44194228149791,45.82456619325337,19.13139152196003,0.6977104926940191,0.08606189716064161,0,0
2026-05-25 02:51:00,26.736758860138245,42.02042757391003,24.933782205109154,0.021215522492394057,0.15483066598024164,0,0
2026-05-25 02:52:00,29.691593162343583,49.36932933144148,29.505613153923992,0.20533388428631905,0.06112915292662202,0,0
2026-05-25 02:53:00,31.364607899266577,46.49648840896159,24.203532450768765,0.2706806819494577,0.04112165620255259,0,0
2026-05-25 02:54:00,31.106763197320078,46.198560259228124,66.28572934342954,0.9283512401212779,0.19233340216923334,0,0
2026-05-25 02:55:00,33.308732996144094,56.32932270353459,23.506833414330295,1.3386885439027445,0.23542904135166176,0,0
2026-05-25 02:56:00,30.052007567511627,47.656258725097054,26.516874083219573,0.09741412412856187,0.02121619358134852,0,0
2026-05-25 02:57:00,35.814136308629266,44.51462684971445,35.9365762055037,1.0384240723288403,0.11492842600780195,0,0
2026-05-25 02:58:00,28.941372667048174,45.50092721138337,20.473680630038753,0.584838708862851,0.028503775501753092,0,0
2026-05-25 02:59:00,40.880676666358475,50.23533712759026,28.267923463614103,0.09709470054614466,0.1475105202659679,0,0
2026-05-25 03:00:00,32.502669391060024,47.139811231613294,37.59914476404532,0.02061077190661259,0.0593730256082744,0,0
2026-05-25 03:01:00,26.57136977433487,42.495166065047904,28.987243046238067,0.17625434472036117,0.1229119463807462,0,0
2026-05-25 03:02:00,25.71643000775555,49.57768680372561,31.90125199267827,0.29179419489379,0.06394968957543234,0,0
2026-05-25 03:03:00,31.92988966097274,44.82556774338302,26.796389412340137,0.7064994560688987,0.044717750810746915,0,0
2026-05-25 03:04:00,29.106148858696596,52.45989332865264,18.06925502040188,0.3929661511360693,0.07084161172554504,0,0
2026-05-25 03:05:00,32.85600197636837,50.09014419714395,37.6614597791012,0.6897026988025549,0.035858658351993755,0,0
2026-05-25 03:06:00,31.89295049829418,45.51803431302375,66.8180483319203,0.8452363430607566,0.13466861164060617,0,0
2026-05-25 03:07:00,29.708684349372508,50.713049085205334,33.36010257624728,0.6328084965862667,0.00816480443044909,0,0
2026-05-25 03:08:00,26.61282512772638,47.083566531582214,36.23790414645318,0.8288815880751869,0.039527341702501495,0,0
2026-05-25 03:09:00,23.940611101256543,49.44832102536666,43.688683163199144,0.4652338568788653,0.07943813639728114,0,0
2026-05-25 03:10:00,28.213940191731915,48.35419845188342,19.930830443732372,0.09349669415287232,0.06123967744687753,0,0
2026-05-25 03:11:00,33.425595177293886,44.37093003502738,65.43163540207969,1.028907090410398,0.20156786669750137,0,0
2026-05-25 03:12:00,30.856374976520815,44.98935050304762,35.90697328555302,0.20544393360943652,0.034572892106397024,0,0
2026-05-25 03:13:00,25.017044885152046,50.01988245274348,63.60822333039926,0.03220185061878705,0.17304485406104442,0,0
2026-05-25 03:14:00,30.692723703404727,45.935674003680376,24.69959388980349,0.4110410620978009,0.033849592215367985,0,0
2026-05-25 03:15:00,31.541269518915346,45.73905461027401,68.52679036470727,0.04359454035174348,0.17782779403411708,0,0
2026-05-25 03:16:00,92.42632921295873,44.09463226195194,45.153247203218356,0.29128480900528386,0.452527404313512,0,1
2026-05-25 03:17:00,89.66603384640456,48.240797196780385,41.314603550920914,0.6720269607817333,0.3746514736123967,0,1
2026-05-25 03:18:00,92.86033937925507,53.16757475772943,36.3651093909849,0.6741708696230635,0.4497528648780249,0,1
2026-05-25 03:19:00,96.47761167836258,43.787401257237185,29.98174069220303,0.051084966787185326,0.5345523289074792,0,1
2026-05-25 03:20:00,90.90414130679082,47.072658370018274,53.5284165516475,0.2561473135256277,0.4880022819088794,0,1
2026-05-25 03:21:00,88.05938396402045,51.24666166624628,35.027867113801314,1.037166502385122,0.5498635570036472,0,1
2026-05-25 03:22:00,95.35355391266081,46.78107582626286,15.077025853584695,0.7482000588669706,0.5664836594276255,0,1
2026-05-25 03:23:00,98.69889264875808,48.3871153887492,21.181441880626178,1.5375325196742708,0.6512767837474744,1,1
2026-05-25 03:24:00,24.489322528171634,43.85281941555936,30.74298072602753,1.0900640868707638,0.4093754388144949,0,0
2026-05-25 03:25:00,26.24869984033951,48.33492129162294,37.487201945236045,1.0721465342799696,0.32892357370032144,0,0
2026-05-25 03:26:00,32.06014106883464,46.49856720498636,32.37429049088318,0.19393427522790097,0.27336786641842803,0,0
2026-05-25 03:27:00,32.05514380364883,50.02718998703959,53.924683118339125,0.8819301758167113,0.24199251730589388,0,0
2026-05-25 03:28:00,32.06019074522419,50.64215815469425,15.173633058706356,0.4734465991515447,0.22937097538209428,0,0
2026-05-25 03:29:00,45.41092596261888,54.85869092605584,35.07312524272454,0.22450909823087523,0.27423279795647126,0,0
2026-05-25 03:30:00,32.283562042772665,48.83889951964073,16.003513787463675,0.5840076702662642,0.2142849498142141,0,0
2026-05-25 03:31:00,34.54226256072239,48.0873889497465,44.87518270378387,0.9726057673057418,0.19189509172842312,0,0
2026-05-25 03:32:00,33.81600705397281,47.70315290473201,31.88757751080285,0.7504157955021058,0.13763042279816606,0,0
2026-05-25 03:33:00,32.60556500522319,46.070501121567936,39.16736947546933,0.060763099328970005,0.14973214159318093,0,0
2026-05-25 03:34:00,28.738923021438616,48.15545153038507,23.44006682883107,0.8712294567963101,0.0710988463870601,0,0
2026-05-25 03:35:00,33.03587688197307,46.26379576958291,55.2454493700695,0.18120622896201805,0.1368791511196873,0,0
2026-05-25 03:36:00,26.908699141849713,47.66538292880884,50.23388834737992,0.6083415594821431,0.07783550532935168,0,0
2026-05-25 03:37:00,29.052725573039965,51.12279260682388,41.821799436394556,0.3483249662614329,0.05597248978505409,0,0
2026-05-25 03:38:00,28.058545808683586,44.16037230416108,31.443525680997467,0.39056687413218716,0.06360466343223059,0,0
2026-05-25 03:39:00,30.32749655754529,50.60963568338713,41.76016581023282,0.8831214875202548,0.0619094299531765,0,0
2026-05-25 03:40:00,39.25863426669403,51.1513452020196,24.959212007862476,0.02009685990794896,0.10655247532097334,0,0
2026-05-25 03:41:00,22.530939229633006,46.855794419026765,46.62898127563521,1.4725975371384665,0.2636898388286544,0,0
2026-05-25 03:42:00,32.74504076149805,40.85443530297422,64.05822002465021,0.4105430346472482,0.22956019138375472,0,0
2026-05-25 03:43:00,23.549136515241393,45.4065340387167,50.817674839977514,0.20116615837257146,0.11010180607111864,0,0
2026-05-25 03:44:00,28.112272536842266,51.13098363968333,24.733510191441773,0.6851059449708705,0.04974659021534389,0,0
2026-05-25 03:45:00,34.35580238786947,47.18139581310335,38.26619720228923,0.792157083217655,0.04482591906956879,0,0
2026-05-25 03:46:00,30.257120076381852,44.262093303115265,19.741902010842857,0.4497621397141474,0.06533329866807158,0,0
2026-05-25 03:47:00,25.689020888282776,45.75567523631535,41.63562306338086,0.4713046484992288,0.06074488463932348,0,0
2026-05-25 03:48:00,27.138785162960126,49.80186007951366,39.65596448516282,0.7052750426638082,0.026571352733782527,0,0
2026-05-25 03:49:00,32.7183909957387,48.93020070460414,15.675099970267038,0.3844652612711599,0.06289610867266338,0,0
2026-05-25 03:50:00,27.078533473131454,46.58320370249091,20.80693745180947,1.1965906289674528,0.10751813190782467,0,0
2026-05-25 03:51:00,30.8658343583279,46.20952676455594,29.569530060679106,0.9196745571158012,0.0475334709202172,0,0
2026-05-25 03:52:00,30.182287359615255,46.144725552868536,29.360672275282987,0.9364121755028173,0.04463219365428528,0,0
2026-05-25 03:53:00,27.39359860957673,44.56276944650449,20.413760868766424,0.016921638314791487,0.09780422485125606,0,0
2026-05-25 03:54:00,38.5757763573013,52.186127068408325,38.69039940003231,0.4603057877971486,0.1298155536504766,0,0
